Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
19/08/2022 16:25;Forex EA4U;615519845;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;Possible website for: #animations #studio #production #camera  #brand #videography #gaming  #nftgames #animated #web3 #3d #graphicdesigner #virtualreality #forex #fx #art #metaverse #gamingcommunity #fxcreatives #specialfx  #digitalart #nft #crypto #vfx #gamingchannel (1/2) https://t.co/jwf6Vmxfn6;;;2;1,56E+18
19/08/2022 16:25;Inu;1,16E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @Crypto_Arwen: Hi everyone ! ? 
Don’t forget to join my giveaway on my page ?? Good luck ?
#Giveaway #nano #crypto #win #xno #sol #btc #…";;;12;1,56E+18
19/08/2022 16:25;King 1;1,56E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @topbscnews: Congratulations @Aquatankio ?

You guys have concluded a very successful Subscription Sale. ?

Hitting 16693 BNB In Just Fe…";;;4;1,56E+18
19/08/2022 16:25;syl is fair ?;1,53E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @AltCryptoGems: ? Sending 2 x $250 in #BNB to 2 random people who:

? Like & RT
? Follow @AltCryptoGems & @Rovercrc

Choosing the winner…";;;5190;1,56E+18
19/08/2022 16:25;berry freetag ?MENANG? pickaw loves me $300;883368541;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @RimmuCrypto: ? The Rat Trap Giveaway ?

? We are giving away 3x WL spots for @TheRatTrapNFT ?!!! 

To Win ?: 

1?- FOLLOW @TheRatTrapNF…";;;5906;1,56E+18
19/08/2022 16:25;ROY ?;1,53E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Tina Rose;1,56E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @coinzixcom: The $100,000 COINZIX $ZIX Airdrop ?

To celebrate the upcoming launch of our native utility token, $ZIX, and to make crypto…";;;55726;1,56E+18
19/08/2022 16:25;Morgan kosai;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;dreams^^;1,54E+18;crypto_bearr;7173232;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_bearr @CryptoRanker_io https://t.co/fgCGzfXAf0;;;0;1,56E+18
19/08/2022 16:25;Top BSC News ?;1,42E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @BSCNews: One of the world's most active #Bitcoin mining countries, Kazakhstan, has given @binance the green light to allow the exchange…;;;19;1,56E+18
19/08/2022 16:25;???????????? H?????;1,50E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @CryptoTownEU: ? Airdrop: MetaVersana
? Value: 200,000 $MTVR Pool
? Top 100 Referral: 10,000 $MTVR Pool
? End date: October 3, 2022
? Di…";;;2269;1,56E+18
19/08/2022 16:25;OlBandVi;1,46E+18;;-1;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;#bsc #binance #pump #crypto #inmer #inme https://t.co/cocYP7YtS0;;;0;1,56E+18
19/08/2022 16:25;herumaru;1,50E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Brain?RBXS ELITE?;1,52E+18;dorsa___noble;1,41E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@dorsa___noble @DumbleDAO ??#NFTs #cryptocurrency 
??#NFTCommunity 
??#DumbleDAO 
??#RBXS #BSCGems 
??#RBXSamurai
??#crypto #blockchain";;;11;1,56E+18
19/08/2022 16:25;CRyPTOCOIN SOFTWARE DEVELOPER;1,52E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"cryptocurrency news.

How Nigerian crypto industry is handling the current bear market

#crypto";;;0;1,56E+18
19/08/2022 16:25;gmoney.eth;1,31E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @milesdeutscher: Do Kwon: Free
Sifu: Free
Alex Mashinsky: Free
Su Zhu: Free

Tornado Cash developer: Arrested

Crypto: The land where it…";;;3770;1,56E+18
19/08/2022 16:25;Charles Maldonado;1,54E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @xazeth: ? $120 CASH & NFT GIVEAWAY !?

? $120 CASH

? 3x NFT (Free Mint) (~$480)

?
1? Follow @Hirotoclub 
2? Like & RT
3? Tag 3 Friend…";;;1953;1,56E+18
19/08/2022 16:25;Pammi;1,55E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @DoxyFinance: Doxy Finance Bringing the world to crypto sports.

Get in the Game & Join The Next Generation Crypto Sports a Full-fledged…";;;321;1,56E+18
19/08/2022 16:25;Mars hv;1,54E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @DiamondHandsIt: Where are the real #DiamondHands at?
Never sold, never fold #JustHODL ?? 
???

#Dogelon
#Dogelonmars #NFT
#DogelonArmy…";;;23;1,56E+18
19/08/2022 16:25;SylvestBrianne;1,54E+18;elonmusk;44196397;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"@elonmusk @Bmoon_crypto A look at how cryptocurrencies and blockchain are reshaping our world and play to earn NFT game  #cryptocurrency #NFT #Defi #Finance #Blockchain #BTC #BNB

 @RichQuack  @AxieInfinity";;;0;1,56E+18
19/08/2022 16:25;Ninthzor;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @filthynft: @THEWillWallace1 @Bitboy_Crypto no doubt about it #SquidGrow;;;3;1,56E+18
19/08/2022 16:25;??WongTsuGieh??;1,56E+18;crypto_bearr;7173232;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_bearr @KumuFinance https://t.co/hxqOEyKeDT;;;0;1,56E+18
19/08/2022 16:25;Pierre Milbrath;1,55E+18;BerlinR_;8,87E+17;de;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@BerlinR_ @guder_ben @crypto_jn @ntvde Wenn man solche Behauptungen aufstellt, erwarte ich Belege dafür!;;;0;1,56E+18
19/08/2022 16:25;? yonkou Buggy the clown ?;1,53E+18;crypto_bearr;7173232;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_bearr @KumuFinance Proof https://t.co/m4I2QZSxea;;;0;1,56E+18
19/08/2022 16:25;Dea ??;1,38E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Missypromotes: ?It's a brand new crypto online casino--#UUNSE, the leader of sportsbook and Esports betting.
?Free draw
?Anti-Score
?$1…";;;6575;1,56E+18
19/08/2022 16:25;xavi???freetag (lf ga moots) ?;1,54E+18;crypto_margo;1,41E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_margo nice #PerfectHisensePerfectMatch;;;0;1,56E+18
19/08/2022 16:25;Akash halder;1,55E+18;Panda_eth10;997809349;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@Panda_eth10 @NekoMimiKatClub @Crypto_NFTmaker @Crypto_sbiswas @CryptoBorfi;;;0;1,56E+18
19/08/2022 16:25;Rosana;1,55E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @Metagar_co: ? BIG GIVEAWAY?

1?? ??+ RT & Tag 3 FRIENDS

2?? ????GIVEAWAY LINK????
https://t.co/uQq2Ye9HwA
?+1500$ Reward Pool

??End 3…";;;377;1,56E+18
19/08/2022 16:25;Cryptonite?;8,91E+17;Teaching_Crypto;8,91E+17;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;https://t.co/W0DSJhU408;;;0;1,56E+18
19/08/2022 16:25;Melike ?;1,52E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @EnezCrypto: #MIIDAS @miidasnft #Miidas Miidas is related to the NFT project. They describe themselves as the first non-tradable NFT mar…;;;27;1,56E+18
19/08/2022 16:25;Inu;1,16E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @Crypto_Arwen: Hi everyone ! ? 
Don’t forget to join my giveaway on my page ?? Good luck ?
#Giveaway #nano #crypto #win #xno #sol #btc #…";;;12;1,56E+18
19/08/2022 16:25;jesmin_mom;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @VenturesBc: @VenturesBc

is pleased to host a new #AMA with 
HeartRate_game

?Time: 11:00 AM UTC - August 19th, 2022
? Reward: 100$

AM…";;;125;1,56E+18
19/08/2022 16:25;SFM GVR Qieran ???;9,61E+17;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @DelCrxpto: @bnalfalasi is 100% original… I can attest to this first hand, as he has become a brother to me. 

However, no need to take…";;;68;1,56E+18
19/08/2022 16:25;Oz Living;1,35E+18;;-1;en;<a href='https://sproutsocial.com' rel='nofollow'>Sprout Social</a>;"?? The first token with residency functionality ever created. Now you can use crypto to obtain residency in other countries.

? Let's get started on your journey to a new life by using digital currency - $TOTOZ token! ? https://t.co/Wj0AiY93dg";;;0;1,56E+18
19/08/2022 16:25;Astrashe;1,51E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @CryptoEmdarks: Choose your #crypto team:

Team ??           Team ??.     TEAM ??
$BTC                    $ETH.       _________
$BNB…";;;15;1,56E+18
19/08/2022 16:25;Rawoof-GroveToken™????;1,46E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @Sk280488: The community voted for less buy tax, the community got less buy tax! It came at a perfect time to dollar cost average while…;;;30;1,56E+18
19/08/2022 16:25;ejota silveira;84402361;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @business: Bitcoin drops to three-week low as global markets turn risk off https://t.co/ylJNvUsKjy https://t.co/07IzkVJhSx;;;33;1,56E+18
19/08/2022 16:25;#GoodGOD;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Missypromotes: ?It's a brand new crypto online casino--#UUNSE, the leader of sportsbook and Esports betting.
?Free draw
?Anti-Score
?$1…";;;6575;1,56E+18
19/08/2022 16:25;Valerie Maiocco;1,55E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @MaryEggenberge3: @CUPUbukanSUHU @crypto_bearr @CryptoRanker_io How come theyy donâ€™t teach us this in schooll???? https://t.co/fN9rrWb…;;;2;1,56E+18
19/08/2022 16:25;Amelia;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Laura A. Hampton;1262159826;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @kubieth: ? $250 CASH & WL GIVEAWAY ! ?

Prize :
? 5x $SOL $250 
? 5x WL

1?Follow me & @SolMadNFT
2?RT & Like
3?Tag 3 friends

48h?
#So…";;;12775;1,56E+18
19/08/2022 16:25;Hridoy Hossain;1,56E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @CTFC2022PROJECT: [Attention]?

LBank will launch CTFC (Crypto Finance Coin) on August 18th,2022 !! 

Link : https://t.co/D7QmOQOsAR

#C…";;;20612;1,56E+18
19/08/2022 16:25;Avijit.sol;1,54E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Alex Robin?NFT*;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Phoenix Sun;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"Look at the #BTC chart. Just proving that all the technical analysis are worthless. If someone says 'I knew this was happening',  he's just lying or was lucky. Nothing else, nothing more.
#Crypto #Bitcoin #Ethereum #BNB";;;1;1,56E+18
19/08/2022 16:25;Ðoge Bot?;1,44E+18;;-1;en;<a href='https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels' rel='nofollow'>IAmDogeBot</a>;Current #DOGE Price is $0.0696061 #Dogecoin #Crypto #ToTheMoon?;;;0;1,56E+18
19/08/2022 16:25;murtazam turtaaci;1,54E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @KeeperCanada: Where is the last week of July going to take us in the #crypto and #btc markets?    Is $20k support or is the balloon abo…;;;27;1,56E+18
19/08/2022 16:25;?;1,42E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @RimmuCrypto: ? The Rat Trap Giveaway ?

? We are giving away 3x WL spots for @TheRatTrapNFT ?!!! 

To Win ?: 

1?- FOLLOW @TheRatTrapNF…";;;5906;1,56E+18
19/08/2022 16:25;Call me Riz;1,54E+18;crypto_margo;1,41E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_margo #PerfectHisensePerfectMatch ???;;;0;1,56E+18
19/08/2022 16:25;Cryptobusy;2721045634;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @CryptoBusy: Total #crypto market cap = $1,086,656,646,989

Still a $1 trillion sector and people believe that crypto is dead ??";;;28;1,56E+18
19/08/2022 16:25;Chubby #BNB Lovers ????;1,53E+18;Ketimpuk7Jt;1,53E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_margo #PerfectHisensePerfectMatch !!?;;;0;1,56E+18
19/08/2022 16:25;Adel M;1,46E+18;turbodegen;1,48E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@turbodegen @vendetta_crypto looks like you've been on band aids. welcome to the club;;;0;1,56E+18
19/08/2022 16:25;Manlikebukason;1,39E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;The cover everything happening in the world of crypto and the best part is its short and straightforward. Buzz feed https://t.co/CyXFZxqtXp;;;0;1,56E+18
19/08/2022 16:25;Ninthzor;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @filthynft: @Bitboy_Crypto don’t discount fcking #SquidGrow;;;3;1,56E+18
19/08/2022 16:25;Zain NFT;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Mymumy;1,54E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @CryptoTownEU: ? Airdrop: MetaVersana
? Value: 200,000 $MTVR Pool
? Top 100 Referral: 10,000 $MTVR Pool
? End date: October 3, 2022
? Di…";;;2269;1,56E+18
19/08/2022 16:25;High Bezogi;1,46E+18;;-1;en;<a href='https://cheapbotsdonequick.com' rel='nofollow'>Cheap Bots, Done Quick!</a>;"You missed #Shib? Get in #Bezoge ? 
 #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E #P2E #luffy #dogelonmars #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance";;;1;1,56E+18
19/08/2022 16:25;Stanley Fernando;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @XRP_Avengers: Other #Crypto may come and go but #XRP is to stay and rule ???

$XRP";;;19;1,56E+18
19/08/2022 16:25;Trader Tardigrade;1,49E+18;el_crypto_prof;9,39E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@el_crypto_prof Nice spot??;;;0;1,56E+18
19/08/2022 16:25;Reid;1,46E+18;Coachkcrypto;393833726;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@Coachkcrypto @cryptomanran @crypto_banter Ran never learns lol;;;0;1,56E+18
19/08/2022 16:25;B?ch thu? mi;1,47E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @GXChainGlobal: #REINetwork x @bnsdid?

??Get 50 #WL of the domain name service for #BNB Chain from Bns.bsc?@bnsdid now!

?RT,??& tag 3…";;;1231;1,56E+18
19/08/2022 16:25;Md Tusar;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Paxg_official: ? Airdrop: PAXG Coin
? Value: 1,774 $PAXG
? Referral: 0.05 PAXG
? Audit: TechAud
? End Date: 10TH September, 2022
? Dist…";;;270;1,56E+18
19/08/2022 16:25;Mehabe;1,18E+18;;-1;en;<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>;Kim Kardashian Tries to Escape EthereumMax Lawsuit – Decrypt #bitcoin #BTC #crypto via @mehabecapital https://t.co/sdMQnejPFk;;;0;1,56E+18
19/08/2022 16:25;Enver_eth;1,55E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"And finish
#BTCUSDT 
#Ethereum 
#Crypto 
#Po3
#cryptocurrency https://t.co/DnndCz6ozq https://t.co/hQNyW5drg4";;;0;1,56E+18
19/08/2022 16:25;Ronald Chiu;1,40E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @Coinw_exchange: ??Daily Top 3 Gainers on #CoinW

? $SHIT +50.30%
@pieceofshit_wtf 

? $FEAR +20.68% 
@fearnfts 
 
? $FORM +19.02% 
@For…";;;50;1,56E+18
19/08/2022 16:25;waterfiel;7,47E+17;;-1;es;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @notengoprisa: Los esquemas Ponzi requieren de la captación de nuevos 'inversores' en un número cada vez mayor para sostenerse.

El sect…";;;1555;1,56E+18
19/08/2022 16:25;yerihan;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @TheHeira: $100 ~ Ends in 24 hrs.

? RT - Follow : @Crypto_Inside_  &  @NftMeta_News";;;13329;1,56E+18
19/08/2022 16:25;Naveen Kukreti;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Munx;7,75E+17;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @AltcoinPsycho: *hits blunt*

What if crypto never succeeds; just endless cycles of seed-stage bull & bear markets, because crypto parti…";;;64;1,56E+18
19/08/2022 16:25;?????????????3?????50??;1,29E+18;et_kjwr;1,25E+18;ja;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@et_kjwr ??????
???????????
?????????????????????

???????????????????";;;0;1,56E+18
19/08/2022 16:25;Mput?;1,56E+18;crypto_bearr;7173232;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_bearr @KumuFinance Done follow only;;;0;1,56E+18
19/08/2022 16:25;winner;1,43E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @jamie_nut: ? #NFTGiveaway

? Last chance to get yourself a FREE NFT from a great project before the mint tomorrow!

? $10 $eth ?
? 10 F…";;;167;1,56E+18
19/08/2022 16:25;Kanika Reang;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @princesolee1: 1 Pi = $341560 
No One Can Beat Pi Coin in this World, Pi Coin is King of Crypto Currency. Who are agree Like & RETWEET…";;;724;1,56E+18
19/08/2022 16:25;Parsa;1,53E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @SHAYAN_samuraii: Getting rich with RBXS is easy, you can invest or join the #RBXS marketing team for marketing activities. Do not miss…;;;14;1,56E+18
19/08/2022 16:25;Crypto B;1,45E+18;Lovely_finance;1,39E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@Lovely_finance @Cryptodiegomoon Don't buy this shit;;;0;1,56E+18
19/08/2022 16:25;feb? fb yap;1,50E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Missypromotes: ?It's a brand new crypto online casino--#UUNSE, the leader of sportsbook and Esports betting.
?Free draw
?Anti-Score
?$1…";;;6575;1,56E+18
19/08/2022 16:25;Melike ?;1,52E+18;EnezCrypto;2704015396;tr;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@EnezCrypto @THB_crypto amma çok projeee var yaa;;;0;1,56E+18
19/08/2022 16:25;Jack Daniel;1,35E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Lenis_Hammilton: Which gem should I look at this weekend????
_______?

#BSCGems #100xgem #BNB    #ETH #SOL #BTC    #DeFi #NFT #Metavers…";;;387;1,56E+18
19/08/2022 16:25;Coinvote;1,40E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;?? Which #crypto would you want to see listed on #binance  exchange right now?;;;33;1,56E+18
19/08/2022 16:25;Valerie Maiocco;1,55E+18;MaryEggenberge3;1,55E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@MaryEggenberge3 @CUPUbukanSUHU @crypto_bearr @CryptoRanker_io I will trry now;;;0;1,56E+18
19/08/2022 16:25;e0wyn`;1,54E+18;;-1;ar;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @xraykh_: ??? 500 ???? || 130 $ || 24h || 

???? @crypto_inez 

????? ???? ?? ???????? ????????? ?";;;16398;1,56E+18
19/08/2022 16:25;peanel;1,52E+18;crypto_inez;1,55E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@crypto_inez @FutureCard https://t.co/bkwaLduHNn;;;0;1,56E+18
19/08/2022 16:25;Felix Strye;1,45E+18;IMakeMillions1;1,38E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@IMakeMillions1 @joesirc @CryptoKaleo It’s not as efficient as charting the global markets or crypto due to lack of volume and illiquidity compared to those assets. However charting nfts still can give a hint related with the direction imo First phase even looks like an Elliot 1-2-3-4-5 wave which is interesting https://t.co/V50o0JS1R3;;;0;1,56E+18
19/08/2022 16:25;KirisakiNFT;1,49E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @TheHeira: $100 ~ Ends in 24 hrs.

? RT - Follow : @Crypto_Inside_  &  @NftMeta_News";;;13329;1,56E+18
19/08/2022 16:25;Cryptobusy;2721045634;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @CryptoBusy: It is always tempting to sell #crypto when the market pumps 

You have to stick to your strategy and if that means holding…";;;23;1,56E+18
19/08/2022 16:25;Kucing oyen;1,48E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @AltCryptoGems: ? Sending 2 x $250 in #BNB to 2 random people who:

? Like & RT
? Follow @AltCryptoGems & @Rovercrc

Choosing the winner…";;;5190;1,56E+18
19/08/2022 16:25;lei ? | MANIFESTING AUGUST WINS;1,50E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @Missypromotes: ?It's a brand new crypto online casino--#UUNSE, the leader of sportsbook and Esports betting.
?Free draw
?Anti-Score
?$1…";;;6575;1,56E+18
19/08/2022 16:25;??LacedWhales (CARDANO POOL: PEACE);1,30E+18;;-1;en;<a href='https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels' rel='nofollow'>laced-whales-dev</a>;"? #Cardano $ADA Whale ??laced!
? Transaction Output: 4.9M ?D? / 2.29M USD 
?? Tx info:
?? https://t.co/fo3Oi5I4EV

?Support us:
- Stake with  ??PEACE?? pool: https://t.co/Uztjjfkf3c
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto";;;0;1,56E+18
19/08/2022 16:25;phuong thu;1,56E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @iguverse: ??STRATEGIC PARTNERSHIP WITH MEXC GLOBAL 

We’re happy to announce that we have signed a strategic partnership with @MEXC_Glo…";;;2863;1,56E+18
19/08/2022 16:25;Dogechain Army | Stronger together;1,56E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"Buy the dip!!

#Bitcoin #cryptocurrency #Crypto";;;0;1,56E+18
19/08/2022 16:25;Unorthodox;1,48E+18;TheDustyBC;9,14E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@TheDustyBC Crypto bloodbath ?;;;0;1,56E+18
19/08/2022 16:25;_daisy_nfts;7,55E+17;gatdulset;4671115958;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@gatdulset @johanortiz07 @razvanbarware @MikkaRollan @RouselleSerrano @YhanAsistin @caparasella26 @ednatcostales @Marafaulkerson @abellaabigail15 @e_syrimi2022 @THORWalletDEX @archon_0x @crypto_XZ @acquire For crypto passive income to work, either we figure out a way to make governance token holders get a % of protocol fees like Uniswap might do. Or we figure out how to buy a fraction of a profitable crypto company, and earn on chain dividends like acquirefi are trying. Checkout;;;0;1,56E+18
